Date,Open,High,Low,Close,Change
21/08/2006,217.820007,221.539993,217.720001,221.309998,0.016022362
28/08/2006,221.320007,223.809998,220.970001,222.929993,0.007320026
04/09/2006,222.979996,223.039993,217.440002,218.240005,-0.021037941
11/09/2006,218.229996,222.080002,217.580002,221.020004,0.012738265
18/09/2006,221.039993,222.240005,220.259995,221.539993,0.002352678
25/09/2006,221.550003,222.169998,219.929993,220.899994,-0.002888864
02/10/2006,220.919998,222.850006,220.440002,222.380005,0.006699914
09/10/2006,222.389999,223.070007,221.529999,222.110001,-0.001214156
16/10/2006,222.070007,223.910004,221.289993,223.339996,0.005537774
23/10/2006,223.350006,224.300003,222.619995,222.860001,-0.002149167
30/10/2006,222.880005,224.660004,222.419998,224.259995,0.006281944
06/11/2006,224.240005,226.160004,224,224.649994,0.001739048
13/11/2006,224.649994,224.759995,222.5,223.240005,-0.006276381
20/11/2006,223.210007,225.009995,222.339996,223.994995,0.003381966
27/11/2006,224,228.970001,223.955002,228.360001,0.019487069
04/12/2006,228.220001,230.509995,219.869995,227.070007,-0.005648949
11/12/2006,227.070007,231.740005,226.940002,230.410004,0.014709107
18/12/2006,230.479996,233.210007,229.449997,232.639999,0.009678378
25/12/2006,232.660004,234.570007,231.559998,233.149994,0.002192207
01/01/2007,233.149994,234.779999,228.699997,228.789993,-0.018700412
08/01/2007,228.869995,236.029999,228.029999,235.720001,0.030289821
15/01/2007,235.639999,239.919998,235,239.369995,0.015484448
22/01/2007,239.360001,241.429993,236.410004,238.220001,-0.004804253
29/01/2007,238.240005,240.860001,236.559998,237.809998,-0.001721111
05/02/2007,237.789993,242.410004,235.210007,237.990005,0.000756936
12/02/2007,238.020004,238.490005,232.169998,233.029999,-0.020841237
19/02/2007,233.059998,238.119995,232.139999,237.570007,0.019482504
26/02/2007,237.570007,237.580002,224.169998,224.529999,-0.054889117
05/03/2007,224.529999,229.300003,221.070007,229.029999,0.020041865
12/03/2007,229,229.589996,222.649994,225.940002,-0.013491669
19/03/2007,225.949997,232.270004,225.949997,231.169998,0.02314772
26/03/2007,231.330002,232.990005,228.820007,231.660004,0.002119678
02/04/2007,231.669998,238.009995,231.410004,234.410004,0.011870845
09/04/2007,234.429993,237.820007,233.669998,237.600006,0.013608643
16/04/2007,237.539993,239.399994,235.320007,238.089996,0.002062247
23/04/2007,238.080002,239.309998,235.970001,238.130005,0.000168041
30/04/2007,238.259995,242.339996,237,239.259995,0.004745265
07/05/2007,239.270004,239.712997,236.529999,238.119995,-0.004764691
14/05/2007,238.130005,239.800003,237.740005,239.210007,0.004577574
21/05/2007,239.229996,241.830002,239.029999,241.520004,0.009656774
28/05/2007,241.5,242.199997,239.729996,241.860001,0.001407738
04/06/2007,241.899994,242.940002,237.809998,239.360001,-0.010336558
11/06/2007,239.330002,245.190002,238.940002,244.089996,0.019761008
18/06/2007,244.110001,249.399994,243.880005,247.699997,0.014789631
25/06/2007,247.580002,247.783005,244.050003,247.220001,-0.001937812
02/07/2007,247.210007,248.770004,246.039993,248.270004,0.004247241
09/07/2007,248.259995,248.929993,245.190002,248.259995,-4.0315E-05
16/07/2007,248.270004,257.359985,247.880005,249.399994,0.004591956
23/07/2007,249.399994,249.869995,235.869995,239.350006,-0.040296665
30/07/2007,239.360001,243.080002,237.694,239.759995,0.001712927
06/08/2007,239.779999,244.020004,236.399994,239.440002,-0.001334639
13/08/2007,239.399994,239.617004,219.740005,225.419998,-0.058553307
20/08/2007,225.350006,235.179993,224.929993,235.149994,0.043163855
27/08/2007,235.179993,235.490005,227.449997,233.699997,-0.006166264
03/09/2007,233.720001,234.710007,228.330002,228.539993,-0.022079607
10/09/2007,230.179993,234.761993,229.679993,231.080002,0.011114068
17/09/2007,231.009995,234.179993,228.229996,233.089996,0.00869826
24/09/2007,233.074997,235.240005,229.789993,234.880005,0.007679476
01/10/2007,234.899994,239.179993,232.759995,238.770004,0.016561644
08/10/2007,238.779999,240.369995,237.089996,239.220001,0.001884646
15/10/2007,239.210007,240.660004,232.960007,233.110001,-0.025541343
22/10/2007,233.100006,235.751007,230.460007,234.5,0.005962846
29/10/2007,234.5,241.339996,234.369995,239.190002,0.020000009
05/11/2007,239.149994,239.625,229.539993,230.660004,-0.035662017
12/11/2007,230.679993,232.315994,224.082001,227.619995,-0.01317961
19/11/2007,227.630005,241.779999,204.470001,224.199997,-0.015025033
26/11/2007,222.190002,229.320007,222.100006,228.220001,0.017930437
03/12/2007,228.229996,228.380005,223.720001,226.949997,-0.005564823
10/12/2007,226.899994,230.272995,224.809998,228.470001,0.006697528
17/12/2007,228.529999,229.039993,223.570007,226.309998,-0.009454208
24/12/2007,226.259995,228.300003,223.630005,224.320007,-0.008793209
31/12/2007,224.300003,224.869003,213.610001,214.119995,-0.045470808
07/01/2008,214.039993,217.259995,212.130005,213.199997,-0.004296647
14/01/2008,213.279999,213.380005,207.039993,209.169998,-0.018902435
21/01/2008,208.380005,213.979996,204.792999,212.080002,0.013912148
28/01/2008,212,213.619995,208.520004,209.419998,-0.012542456
04/02/2008,209.410004,212.020004,205.940002,209.139999,-0.001337021
11/02/2008,209.139999,213.720001,206.839996,211.100006,0.009371746
18/02/2008,211.110001,211.839996,208.830002,211.320007,0.001042165
25/02/2008,211.289993,213.419998,204.619995,204.550003,-0.032036739
03/03/2008,204.399994,207.830002,203.539993,206.5,0.009533107
10/03/2008,206.470001,207.889999,197.860001,198.210007,-0.040145245
17/03/2008,198.149994,201.720001,192.630005,197.089996,-0.005650628
24/03/2008,197.089996,201.639999,196.880005,197.190002,0.000507413
31/03/2008,197.179993,204.970993,197.059998,202.529999,0.027080465
07/04/2008,202.559998,204.440002,198.029999,199.149994,-0.01668891
14/04/2008,199.179993,208.910004,198.199997,207.983994,0.044358525
21/04/2008,207.940994,208.080002,203.429993,207.031006,-0.004582026
28/04/2008,207.009995,208.966995,203.606003,207.690002,0.003183079
05/05/2008,207.699997,208.279999,199.880005,200.666,-0.033819644
12/05/2008,200.729996,204.903,200.207001,203.839996,0.015817308
19/05/2008,203.639999,206.503006,202.639999,204.600006,0.003728464
26/05/2008,204.604004,209.279999,204.248001,208.649994,0.019794662
02/06/2008,208.110001,208.240005,204,206.179993,-0.011838011
09/06/2008,206.210007,211.309998,206.210007,210.921997,0.022999341
16/06/2008,210.910004,213.190002,210.516998,212.059998,0.005395364
23/06/2008,212.039993,213.856995,210.580002,211.899994,-0.000754522
30/06/2008,211.949997,212.289993,209.509995,211.580002,-0.001510109
07/07/2008,211.589996,212.380005,210.238007,211.5,-0.000378117
14/07/2008,211.496994,213.809998,208,213.154007,0.007820364
21/07/2008,213.199997,215.800995,211.639999,214.410004,0.005892439
28/07/2008,214.419998,214.817993,211.899994,212.350006,-0.009607751
04/08/2008,212.395004,213.869995,209.718002,209.880005,-0.011631744
11/08/2008,209.979996,211.501999,202.5,205.710007,-0.019868486
18/08/2008,205.757996,206.149994,201.789993,203.360001,-0.011423878
25/08/2008,203.397995,203.684006,195.759995,196.259995,-0.034913483
01/09/2008,196.289993,196.809998,186.259995,193.360001,-0.014776287
08/09/2008,193.528,195.559998,185.949997,191.076996,-0.011807018
15/09/2008,191.050003,197.369995,184.528,195.490005,0.023095449
22/09/2008,195.570007,197.397995,189.889999,194.759995,-0.003734257
29/09/2008,194.759995,195.412003,184.160004,185.388,-0.04812074
06/10/2008,185.442001,185.632996,166.089996,172.634003,-0.068796238
13/10/2008,172.539993,181.279999,168.740005,175.572998,0.017024427
20/10/2008,175.509995,179.087997,139.100006,148.520004,-0.154084024
27/10/2008,148.679993,164.835999,141.110001,158.679993,0.068408219
03/11/2008,158.761002,163.229996,150.5,156.274002,-0.015162535
10/11/2008,156.207001,157.449997,139.020004,141.009995,-0.097674641
17/11/2008,141.059998,147.710007,137.690002,143.25,0.015885434
24/11/2008,143.149994,148.470993,141.100006,146.289993,0.021221592
01/12/2008,146.240005,146.416,133.412994,136.389999,-0.067673761
08/12/2008,136.350006,140.679993,133.337006,135.904007,-0.003563252
15/12/2008,135.988998,139.100006,132.306,134.009995,-0.013936396
22/12/2008,133.973999,137.270004,132.100006,132.820007,-0.008879845
29/12/2008,132.800003,134.563004,129.880005,133.639999,0.006173708
05/01/2009,133.639999,141.380005,132.919998,135.910004,0.01698597
12/01/2009,135.917007,136.171997,128.839996,135.677002,-0.001714384
19/01/2009,135.679993,135.729996,119.18,120.394997,-0.112635191
26/01/2009,120.599998,131.139999,120.225998,128.990005,0.071390076
02/02/2009,128.990005,137.25,125.300003,136.307999,0.056733031
09/02/2009,136.345001,137.160004,127.169998,130.235001,-0.044553497
16/02/2009,130.171997,136.220001,129.662003,134.320007,0.031366422
23/02/2009,134.259995,141.619003,133.860001,138.220993,0.029042479
02/03/2009,138.292007,141.434998,135.600998,138.679993,0.003320769
09/03/2009,138.699997,139.276001,131.529007,136.916,-0.012719881
16/03/2009,136.923996,139.925003,135.300003,138.923996,0.014665897
23/03/2009,138.919998,144.942993,138.779999,140.240005,0.00947287
30/03/2009,140.240997,149.669998,135.753006,149.473007,0.065837148
06/04/2009,149.490005,151.417999,145.740005,147.048996,-0.016217048
13/04/2009,147.080002,149.779999,140.869995,146.960007,-0.000605166
20/04/2009,146.966003,146.996994,140.660004,141.679993,-0.035928237
27/04/2009,141.690002,148.315002,139.057007,145.720001,0.028515021
04/05/2009,148.490005,150.817001,146.940002,149.951004,0.029035156
11/05/2009,149.899994,150.369995,143.440002,144.222,-0.03820584
18/05/2009,144.222,151.229996,143.020004,150.778,0.045457697
25/05/2009,150.772003,155.770004,149.570007,154.139999,0.022297676
01/06/2009,154.160004,160.5,153.490005,157.514008,0.02188925
08/06/2009,157.5,162.550003,155.550003,161.636002,0.026169063
15/06/2009,161.630005,161.75,155.022003,158.320007,-0.020515201
22/06/2009,158.309998,158.630005,154.059998,157.410004,-0.005747871
29/06/2009,157.380005,160.229996,156.130005,156.242996,-0.007413811
06/07/2009,156.25,156.440002,146.858994,149.720001,-0.041749039
13/07/2009,149.738998,155.130005,147.171997,154.410004,0.03132516
20/07/2009,155.630005,157.059998,153.535995,155.410004,0.006476264
27/07/2009,156.837997,158.882996,154.703995,158.630997,0.020725776
03/08/2009,161.289993,162.699997,160.160004,162.356995,0.023488461
10/08/2009,159.807999,159.850998,156.126999,156.210007,-0.037860937
17/08/2009,154.160004,157.479996,154.070007,156.119995,-0.000576224
24/08/2009,154.970001,155,151.550003,151.880005,-0.027158533
31/08/2009,151.320007,152.949997,149.229996,152.904999,0.006748709
07/09/2009,151.839996,152.751999,150.498001,150.511993,-0.01565028
14/09/2009,150.610001,150.940002,148.240005,148.481003,-0.013493875
21/09/2009,149.210007,149.460007,139.751007,140.639999,-0.052808129
28/09/2009,142.388,144.070007,142.149994,142.860001,0.015784997
05/10/2009,142.600006,143.070007,141.160004,142.520004,-0.002379931
12/10/2009,141.770004,149.074005,141.729996,148.720001,0.043502644
19/10/2009,148.649994,151.968994,148.479996,149.860001,0.007665411
26/10/2009,149.852005,151.697006,145.770004,147.169998,-0.017950107
02/11/2009,147.287003,151.149994,146.378006,149.399994,0.015152518
09/11/2009,149.371994,151.589996,148.240005,149.910004,0.003413722
16/11/2009,149.919998,150.289993,146.289993,146.649994,-0.021746447
23/11/2009,146.699997,148.179993,139.410004,142.929993,-0.025366527
30/11/2009,142.860001,149.389999,141.029999,148.210007,0.03694126
07/12/2009,148.375,148.679993,141.990005,144.781998,-0.023129403
14/12/2009,144.970001,146.889999,143.173004,145.869995,0.007514726
21/12/2009,145.820007,147.003998,145.059998,145.860001,-6.85131E-05
28/12/2009,145.882996,151.199997,145.850006,149.600006,0.02564106
04/01/2010,149.731995,150.647995,145.988998,148.462006,-0.007606952
11/01/2010,148.550003,149.949997,146.653,147.910004,-0.003718136
18/01/2010,147.942993,149.410004,144.350006,144.951996,-0.019998701
25/01/2010,144.990005,147.238998,143.119995,144.130005,-0.005670781
01/02/2010,144.110992,145.223007,138,139.199005,-0.034212168
08/02/2010,139.246002,141.860992,138.639999,141.089996,0.013584803
15/02/2010,141.175995,143.569,140.699997,141.634995,0.003862776
22/02/2010,141.699997,142.151001,134.479996,134.912994,-0.047460029
01/03/2010,134.873993,137.190994,132.352997,137.128998,0.01642543
08/03/2010,137.268997,138.25,133.919006,137.807999,0.004951549
15/03/2010,137.809998,139.302994,135.190002,135.610001,-0.015949713
22/03/2010,135.559998,138.380005,134.542007,137.822006,0.016311518
29/03/2010,137.899994,144.880005,137.660004,144.350998,0.047372638
05/04/2010,144.352997,144.666,140.929993,143.639999,-0.004925487
12/04/2010,143.595001,144.985001,140.201004,140.5,-0.021860199
19/04/2010,140.567993,144.880005,139.459,144.673004,0.029701096
26/04/2010,144.716003,145.904007,141.602997,143.841003,-0.005750907
03/05/2010,143.860001,144.860001,129.968002,136,-0.054511598
10/05/2010,136.089996,140.490005,133.300003,134.25,-0.012867647
17/05/2010,134.201004,134.718002,126.739998,130.412003,-0.028588432
24/05/2010,130.330002,133.179993,127.663002,131.350998,0.007200219
31/05/2010,131.389999,136.345993,130.794006,131.929993,0.004407998
07/06/2010,131.970001,135.042999,130.470001,133.682999,0.013287396
14/06/2010,133.677994,135.944,133.350006,134.141998,0.003433488
21/06/2010,134.164993,135.988998,133.113998,134.419998,0.002072431
28/06/2010,134.440002,135.220001,131.322998,133.278,-0.008495745
05/07/2010,133.270004,134.587997,131.25,133.580002,0.002265955
12/07/2010,133.559998,135.716995,132.005997,132.419998,-0.008683965
19/07/2010,132.360001,135.410004,130.820999,134.979996,0.019332412
26/07/2010,134.979996,137.473007,134.199005,135.656998,0.005015573
02/08/2010,135.612,137.725998,135.496002,136.369995,0.005255881
09/08/2010,136.289993,136.970001,132.776001,134.100998,-0.016638535
16/08/2010,134.399994,134.399994,131.979996,132.904007,-0.008926041
23/08/2010,132.990005,133.304993,128.828003,130.876007,-0.015259134
30/08/2010,132.772995,133.585007,128.820007,129.737,-0.008702947
06/09/2010,130.419998,130.619995,127.904999,129.457993,-0.002150558
13/09/2010,129.572006,134.990005,127.739998,134.112,0.035949939
20/09/2010,134.020004,134.419998,131.703003,132.472,-0.012228585
27/09/2010,133.425003,133.725998,131.065002,131.289993,-0.008922693
04/10/2010,131.779999,132.932999,130.167999,130.766998,-0.00398351
11/10/2010,130.440002,130.973007,128.994995,130.395004,-0.002844709
18/10/2010,130.011002,130.138,127.084,127.730003,-0.020437907
25/10/2010,127.445,129.539993,126.448997,128.832001,0.008627558
01/11/2010,130.100006,131.940994,128.880997,131.440994,0.020251125
08/11/2010,131.509995,133.160004,129.953003,132.694,0.00953284
15/11/2010,133.003006,134.186996,132.205002,134.056,0.010264217
22/11/2010,133.574005,134.173004,130.835999,131.766006,-0.017082369
29/11/2010,131.270004,131.699997,129.343002,130.529999,-0.009380318
06/12/2010,130.483002,132.979004,129.509995,132.223999,0.01297786
13/12/2010,132.600006,133.020004,130.078995,131.365005,-0.006496506
20/12/2010,130.320007,130.449997,127.440002,128.190002,-0.024169321
27/12/2010,127.764,127.985001,125.474998,125.754997,-0.01899528
03/01/2011,126.330002,129.410995,125.786003,128.699997,0.023418553
10/01/2011,129.050995,131.580002,128.309998,131.130997,0.018888889
17/01/2011,131.582993,132.479996,130.681,131.901001,0.005872021
24/01/2011,132.048004,132.634995,129.513,131.977997,0.000583741
31/01/2011,129.953003,132.914001,129.934998,131.710007,-0.002030566
07/02/2011,132.369995,134.197998,131.544998,134.130005,0.018373684
14/02/2011,133.488998,135.404999,133.156998,134.720001,0.004398688
21/02/2011,135.005997,135.132004,131.115005,132.417007,-0.01709467
28/02/2011,131.380005,134.940002,131.266006,134.029999,0.012181154
07/03/2011,133.914001,134.319,131.016998,133.162994,-0.006468738
14/03/2011,130.600998,132.479004,125.995003,128.330002,-0.036293807
21/03/2011,131.416,132.932999,130.199997,130.585007,0.017571924
28/03/2011,130.320007,135.639999,130.274002,133.649994,0.023471201
04/04/2011,135.746002,139.964005,135.261993,138.630005,0.037261588
11/04/2011,139.220001,139.531006,135.350006,136.296997,-0.016829026
18/04/2011,135.639008,135.910004,133.048004,135.214996,-0.007938553
25/04/2011,135.320007,137.031998,134.169998,135.699997,0.003586888
02/05/2011,135.600998,136.087006,131.039993,131.731995,-0.029240988
09/05/2011,131.910004,133.970001,130.548996,131.927002,0.001480331
16/05/2011,130.710999,133.126007,130.403,132.600006,0.005101336
23/05/2011,132.498993,133.755997,131.259995,133.100006,0.003770739
30/05/2011,133.429993,135.054993,130.656998,132.445999,-0.004913651
06/06/2011,132.009003,132.253998,129.886993,131.380005,-0.008048518
13/06/2011,130.289993,132.279999,129.389008,130.190002,-0.009057718
20/06/2011,129.479996,130.470001,128.205002,128.904999,-0.009870213
27/06/2011,128.399994,130.024002,128.326004,129.289993,0.002986649
04/07/2011,129.929993,130.820999,128.899994,129.800003,0.003944698
11/07/2011,129.220993,129.410004,125.153999,127.82,-0.01525426
18/07/2011,127.463997,128.371994,126.639,128.223999,0.003160687
25/07/2011,127.779999,128.134003,126.080002,127.216003,-0.007861212
01/08/2011,126.705002,130.800003,124.249001,128.667007,0.011405829
08/08/2011,128.395004,128.759995,123.290001,124.704002,-0.030800476
15/08/2011,125.122002,126.93,124.980003,126.445999,0.013969054
22/08/2011,126.484001,127.230003,124.5,126.059998,-0.003052694
29/08/2011,125.362999,126.516998,124.162003,124.383003,-0.01330315
05/09/2011,124.328003,124.959999,122.388,123.777,-0.004872072
12/09/2011,122.803001,123.003998,120.669998,121.137001,-0.021328672
19/09/2011,120.901001,120.980003,116.973,117.18,-0.032665502
26/09/2011,118.5,120.820999,117.739998,119.699997,0.021505351
03/10/2011,120.32,120.32,116.949997,118.273003,-0.011921421
10/10/2011,119.257004,122.519997,119.199997,121.010002,0.023141367
17/10/2011,122.207001,122.593002,119.974998,121.372002,0.002991488
24/10/2011,121.5,122.341003,120.684998,122.120003,0.006162879
31/10/2011,122.029999,127.197998,121.875999,125.150002,0.024811652
07/11/2011,125.244003,125.580002,122.945999,123.75,-0.011186592
14/11/2011,124.027,124.066002,120.853996,121.194,-0.020654545
21/11/2011,121.195999,121.195999,119.367996,119.407997,-0.014736728
28/11/2011,120.261002,122.579002,120.044998,121.919998,0.021037125
05/12/2011,121.870003,122.248001,120.947998,121.43,-0.004019013
12/12/2011,121.459999,121.754997,120.401001,120.816002,-0.005056395
19/12/2011,120.760002,122.750999,120.512001,122.519997,0.014104051
26/12/2011,121.760002,122.120003,119.029999,119.519997,-0.024485799
02/01/2012,119.519997,120.049004,118.260002,118.629997,-0.007446453
09/01/2012,118.585999,119.080002,116.980003,117.620003,-0.008513816
16/01/2012,117.667999,120.32,117.389,119.610001,0.016918874
23/01/2012,119.620003,122.026001,119.456001,120.655998,0.008745063
30/01/2012,120.629997,121.360001,119.639999,120.93,0.002270936
06/02/2012,120.940002,123.130997,120.460999,122.559998,0.013478856
13/02/2012,122.595001,126.809998,121.811996,126.769997,0.034350515
20/02/2012,126.574997,129.664993,125.441002,129.371002,0.020517513
27/02/2012,129.399994,130.059998,126.708,129.227005,-0.001113055
05/03/2012,129.154007,129.699997,126.629997,129.070007,-0.001214901
12/03/2012,128.996994,132.401993,128.160004,132.154007,0.02389401
19/03/2012,132.153,133.455994,130.080002,131,-0.008732289
26/03/2012,131.104004,133.335007,130.190002,132.660004,0.012671786
02/04/2012,132.649994,133.192993,128.917999,128.917999,-0.028207484
09/04/2012,129.069,130.225006,127.870003,128.169998,-0.005802146
16/04/2012,128.130005,131.779999,127.193001,131.610001,0.026839378
23/04/2012,131.580002,131.729996,130.089996,130.089996,-0.011549312
30/04/2012,130.809006,130.809006,128.378998,128.690002,-0.010761735
07/05/2012,128.639999,129.544006,127.839996,128.425003,-0.002059204
14/05/2012,128.582001,128.839996,124.650002,125.071999,-0.026108654
21/05/2012,125.150002,126.418999,124.169998,124.809998,-0.002094801
28/05/2012,124.779999,124.940002,118.800003,119.980003,-0.038698783
04/06/2012,119.823997,124.306,119.75,123.560997,0.02984659
11/06/2012,123.584999,124.392998,122.116997,124.230003,0.005414378
18/06/2012,124.220001,125.813004,123.220001,125.529999,0.010464429
25/06/2012,125.509003,125.509003,122.93,125.264999,-0.002111049
02/07/2012,125.221001,125.440002,122.690002,123.339996,-0.015367445
09/07/2012,123.018997,123.960999,122.028999,123.400002,0.000486509
16/07/2012,123.364998,123.888,122.309998,122.431999,-0.007844433
23/07/2012,122.455002,123.669998,120.800003,123.412003,0.008004476
30/07/2012,123.452003,123.514999,121.07,122.894997,-0.004189268
06/08/2012,123.029999,124.160004,121.718002,122.698997,-0.001594857
13/08/2012,122.560997,124.959999,122.379997,124.714996,0.016430444
20/08/2012,124.730003,125.489998,124.115997,124.410004,-0.002445512
27/08/2012,124.413002,124.786003,123.699997,124.287003,-0.000988675
03/09/2012,124.208,126.184998,123.949997,125.269997,0.007909065
10/09/2012,125.217003,127.559998,124.620003,127.080002,0.014448831
17/09/2012,127.059998,128.800003,126.233002,126.809998,-0.002124677
24/09/2012,126.769997,126.809998,125.329002,125.859001,-0.007499385
01/10/2012,125.664001,127.800003,125.473999,126.940002,0.008588984
08/10/2012,126.956001,126.956001,124.728996,126.010002,-0.007326296
15/10/2012,125.942001,128.179993,125.540001,126.769997,0.006031228
22/10/2012,126.758003,129.630005,126.708,128.070007,0.010254871
29/10/2012,128.126007,129.5,127.042,128.949997,0.006871164
05/11/2012,128.929993,129.069,125.933998,126.279999,-0.020705685
12/11/2012,126.269997,129.496994,125.652,129.462006,0.025198028
19/11/2012,129.647995,132.311996,128.910004,132.231995,0.021396154
26/11/2012,132.309998,132.787994,130.496994,132.070999,-0.001217527
03/12/2012,132.106003,132.888,131.619003,132.300003,0.001733946
10/12/2012,132.389999,136.479996,131.669998,136.158997,0.02916851
17/12/2012,136.037994,137.804001,135.429993,136.369995,0.001549644
24/12/2012,136.300003,139.470001,136.278,138.891998,0.018493826
31/12/2012,138.917999,142.720001,138.731003,141.794998,0.020901132
07/01/2013,141.723007,144.630005,139.557999,144.339996,0.017948433
14/01/2013,144.276993,144.779999,140.496002,143.009995,-0.009214362
21/01/2013,142.966003,144.210007,139.240005,143.845001,0.005838795
28/01/2013,143.820999,146.470001,141.927994,145.710007,0.012965386
04/02/2013,145.664993,147.869003,144.897003,146.179993,0.003225489
11/02/2013,146.179993,147.744003,142.770996,145.093994,-0.00742919
18/02/2013,145.089996,145.848007,141.313995,142.270004,-0.019463176
25/02/2013,142.261993,142.785004,138.199997,140.606995,-0.011689105
04/03/2013,140.576996,144.649994,140.195999,143.421005,0.0200133
11/03/2013,143.341003,145.852005,142.078003,143.335007,-0.000599619
18/03/2013,143.337006,145.214996,142.395996,144.600006,0.008825471
25/03/2013,144.570007,144.731003,142.059006,143.240005,-0.009405262
01/04/2013,143.229996,151.354996,140.414001,151.033005,0.054405192
08/04/2013,151.600006,153.479996,150.059998,150.947006,-0.000569405
